ORGANELLE_INNER_MEMBRANE	SLC25A11	416.9	790.3	923.8	567.3	441.8	551.4	435.5	391.3	563.9	470.8	488.8	440.9	622	752.4	456.3	503.1	530.8	409.1	504	476.3
ORGANELLE_INNER_MEMBRANE	UCP3	3.75	0.9	7.8	3.7	0.2	3.175	0.975	7.55	9.875	-2.125	13.75	15.6	15.425	1.775	4.475	4.575	6.175	1.2	6.25	16.9
ORGANELLE_INNER_MEMBRANE	NDUFV1	1698.8	3557.8	3729	2260.5	1753.2	2414	1817	1448.3	2341.1	2518.5	1935	1921.4	3016.6	3056.6	2952.8	2432.4	2512.6	1423.1	2226.7	2502.1
ORGANELLE_INNER_MEMBRANE	PHB2	317.4	363.3	436.1	238	299.4	355.2	272.4	215.6	282.1	290.7	274.9	313.8	282.8	455.7	306.7	314.6	230.6	243.4	273.4	332.1
ORGANELLE_INNER_MEMBRANE	SDHD	217.3	68.7	53.7	150.4	322.5	128.2	270.3	261.6	57	57.4	109.3	117.7	41.8	132.9	110.5	149.5	92.2	213.3	58.8	114.2
ORGANELLE_INNER_MEMBRANE	ATP5A1	2495.2	1164.2	1578.3	1142	2546.2	2280.4	3058.6	2166.2	1013.1	1517.1	861.2	1222.8	883	1614.3	1792.4	2257.2	1140.3	2094.8	1571.3	1357.8
ORGANELLE_INNER_MEMBRANE	SLC25A15	10.3	-7	3.7	0.3	19	19.7	11.5	5.5	-0.3	12.9	-0.9	14.6	-1.6	32.4	18.4	13.6	1.6	7.8	29	-2.4
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	STT3B	30.3	11.7	5.9	5.9	30.5	26.6	30.9	9	12.8	6.1	16.9	5.1	-8	16.1	14.1	19.6	4	23.7	-2.4	11.3
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	MAGT1	18.8	43.3	23.1	38.7	21.1	33.3	18.7	20.9	42.5	25.4	100.2	90.2	171.8	97	38.1	21.1	47.9	29.4	39.6	132.3
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	TUSC3	74.36666667	-0.833333333	22.4	14.1	108.4333333	55.3	107.8666667	37.53333333	15.43333333	28.1	4.266666667	25.93333333	5.1	25.1	65.13333333	88.63333333	9.966666667	71.2	37.2	8.033333333
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	STT3A	153.7	135.9	113.5	107.3	144.4	145.9	163.4	109.8	86.7	100.7	118.4	149.7	123.4	176.3	135.2	139.9	116.8	150.3	138.9	139.6
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	DAD1	580.3	586.8	464.7	434.8	526.6	498.3	679.6	703.2	288.9	163.6	570.4	479	344.6	685.6	336.8	390.4	301.4	427.1	211	576.6
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	RPN1	559.7	630.1	539.7	391.2	583.4	621.6	633	603.2	495.9	563	830.1	571	522.8	574.3	722.4	439.5	502	505.3	500.5	627.5
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	RPN2	437.7	382.5	230.6	318.3	375.2	352.2	397.3	332.1	474.2	305.6	1023.2	474.4	453.3	611.6	463.9	324.7	303.9	300.6	358.2	844.8
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	KRTCAP2	243.1	570.2	362.4	213.1	229.2	210.9	203.2	205.2	239.5	149.6	320.9	268.9	253.6	406.8	222	166.6	241.3	189.8	180.5	258.1
OLIGOSACCHARYL_TRANSFERASE_COMPLEX	DDOST	840.1	831.3	768.7	716	742.4	856.3	760.8	607.3	771.5	758.1	829.1	867.4	971	1103.5	990.4	892.4	722.3	815.9	806.1	959.3
ADHERENS_JUNCTION	PTPRC	8.1	19.15	7.875	-1.4	1.55	6.95	2.45	4.875	2.75	5.125	6.325	3.2	4.95	17.325	3.375	1.875	3.35	1.925	-0.075	1.85
ADHERENS_JUNCTION	SHROOM2	151.3	143.8	269.3	101.4	176.1	175.4	197.1	118.1	145.6	121	68	97.8	114.9	110.6	78.6	141	118.6	129.8	148.7	83.6
ADHERENS_JUNCTION	LIMA1	113.5	120.3	78.6	192.2	115	104.4	113.4	122.2	95.6	150.4	306.4	319	244.1	210.3	139.2	118.8	217.3	240.5	123.7	217
ADHERENS_JUNCTION	SHROOM3	77.2	43.6	85.8	25.1	131.6	89.6	126	93.7	64.6	72.9	59.6	64.6	42.8	55.6	73.5	112.9	99.4	144.3	83.5	76.1
ADHERENS_JUNCTION	BCAR1	89.5	122.2	204.1	94.2	82.1	106.9	81.8	78.1	93	67.4	151.1	100.5	87.7	71.4	32.1	70.8	59.4	91.2	83	86.7
ADHERENS_JUNCTION	ACTN1	614.9	1492.3	512.7	1051.8	432.1	492.2	428.2	764.2	1253.1	627.1	2530.1	1125.5	1583.5	941.2	677.1	468.4	1072.6	514.2	803.3	983
ADHERENS_JUNCTION	EVL	1040.6	1369.6	1606.9	1355	695.3	1103.1	836.8	1100.8	1228.9	1487.1	834	876.3	1266.1	912.7	1099.8	1080.9	1304.3	797.7	1258.6	818.4
ADHERENS_JUNCTION	ACTN2	40.3	-6.1	22.4	-0.4	35	32.4	34.3	16.1	13.4	14.4	-6.9	1	-4.3	-3.9	29.5	36.9	-9.9	36.9	26.4	15.7
ADHERENS_JUNCTION	CDH1	4.3	4.4	-5.5	-3.6	19.5	15.7	14.8	10	4.6	-16.5	40.2	33.4	18.2	-8	6.8	6.3	5.4	83	-14.4	28.3
ADHERENS_JUNCTION	ACTN3	5.5	-2	12.2	3.3	5.9	5.6	1.2	4.1	7.7	10.8	6.6	6.9	22.3	-1.9	7.2	8.3	12.4	7.5	8.2	5.4
ADHERENS_JUNCTION	NEXN	8.7	15.2	23.9	35.4	10.6	15.3	14.5	19.5	24.9	15.2	51.8	39.5	54.3	5.8	13.2	9.7	35.9	8.2	21	51.2
ADHERENS_JUNCTION	CTNNA3	7.7	-3.8	20	18.9	2.9	8.6	3.6	2	8.2	7.6	77.3	54.8	114.5	105.6	4.3	-3.3	1.5	-1.8	5.3	117.4
ADHERENS_JUNCTION	VCL	30	8.533333333	15.63333333	11.76666667	27.8	19.93333333	32.86666667	23.76666667	17.1	7.233333333	24.93333333	35.13333333	3.366666667	26.96666667	21.13333333	25.06666667	17.06666667	65.16666667	10.43333333	36.8
ADHERENS_JUNCTION	SORBS3	73.2	235.2	103.6	158.6	50.4	84.2	55.2	62.6	161.1	120	270.1	211.4	233.7	294.8	100.8	75.6	142.9	70.6	106.1	275
ADHERENS_JUNCTION	RND1	144.2	182.1	360.2	79.6	271.2	200.3	226.8	179.5	155.2	145.7	55.4	79.3	47.4	104.3	84.7	179.3	123.5	118.9	183.2	85.2
ADHERENS_JUNCTION	PGM5	-7.5	-5.7	-7.3	-24.6	-2.5	-5.9	3.2	-12.4	-7	-4.4	-17.7	-1.8	0.8	-12.3	-10.9	-4.6	-13.1	-5	0.8	-16.3
ADHERENS_JUNCTION	NRAP	3.033333333	-5.3	-2.9	0.166666667	0.066666667	0.166666667	-1.833333333	2.066666667	2.666666667	1.5	6.2	1.533333333	2.866666667	6.966666667	3.5	0.466666667	3.533333333	0.833333333	-4.2	1.3
ADHERENS_JUNCTION	SORBS1	284.1	192.8666667	94.46666667	540	212.5666667	164.1	227.0333333	265.6666667	312.0333333	373.7666667	539.1666667	1121.4	1286.6	904.2	341.7666667	361.1333333	509.3666667	295.5333333	306.3666667	568.6
ADHERENS_JUNCTION	LAYN	69.3	38	97.7	63.9	50.5	66.8	67.3	67.4	111.9	47.7	178.6	135.6	160.1	111.9	90.6	55.4	153.5	88.2	65	180.8
ADHERENS_JUNCTION	ZYX	200.7	434.2	319	422.3	230.5	209.9	305.3	353.5	343.6	385.5	398.9	324.6	283.9	256.8	525.2	224.4	582.1	307.6	353	267
ADHERENS_JUNCTION	TRIP6	169.8	298.9	194.1	202.4	121.6	151.6	133.2	153.5	196.7	162.8	290.1	335.8	407.8	972.5	163.2	171.3	208.8	150.9	124.2	515.4
PEROXISOMAL_MEMBRANE	PEX11A	62.4	35.9	34.2	62.1	48.8	50.3	40	40.7	54.1	52.7	125.7	62.6	89.5	114.6	52.9	49.1	55.4	55.8	38.6	156.5
PEROXISOMAL_MEMBRANE	FIS1	2020	3337.2	4103.4	2593.9	2022.2	2753.9	2383.7	1985.1	2256.9	2827.4	2954.3	2918.4	3706.8	3882.5	3123.4	2321.4	2363.1	1609.8	1898.7	3049.6
PEROXISOMAL_MEMBRANE	PNPLA8	3772	12387.2	4344.1	11796.2	2793.4	5444.8	2511.1	6380.3	7436.5	8148.4	17961.5	12700.2	36159.6	22229.1	11784	10359.2	25228.6	7993.1	10108	17490.7
PEROXISOMAL_MEMBRANE	PEX1	58.7	46.6	15	32.8	63	33.1	63.4	34.1	15.4	19.9	31.5	21.8	-0.9	13.4	28.6	31.8	-3.6	43.9	21.1	39
PEROXISOMAL_MEMBRANE	PEX19	302.3	169	221.3	214.4	292	239.3	358.4	214.5	175.9	241.3	133.5	239.9	197.8	296.8	174.7	248.1	163.8	260.7	192.5	231.7
PEROXISOMAL_MEMBRANE	PXMP4	21.23333333	37.4	19.56666667	43.1	13.23333333	21.76666667	12.8	18.2	48	17.16666667	99.7	41.73333333	94.56666667	43.13333333	18.23333333	26.43333333	23.93333333	15.8	24.86666667	154.8
PEROXISOMAL_MEMBRANE	PEX16	115.85	204.45	213.125	163.5	119.9	168.45	104.475	72.125	147.525	195.45	126.4	115.475	211.5	175.45	189.775	169.425	120	93.675	160.675	155.475
PEROXISOMAL_MEMBRANE	PEX14	96.5	79.1	119.1	75.5	108.4	89.8	102.9	58.8	107.5	151.7	13.8	69.6	45.1	85.8	98.5	78.5	93	116.1	132.1	59.9
PEROXISOMAL_MEMBRANE	ABCD3	108.6	52.6	32.9	110.2	138.1	81.7	121.1	96.2	51.9	64.3	62.7	101.9	132.8	112.7	61.1	96.9	81.6	154.3	58.6	141
PEROXISOMAL_MEMBRANE	PEX13	20.9	12.7	7.8	5	35.7	12.9	19.6	10.4	0.9	9.1	15.2	14.1	-7.5	34.8	12.5	17.5	14.7	20.1	4.5	10.1
PEROXISOMAL_MEMBRANE	PEX12	18.8	6.5	2.4	-1.3	18.9	15.2	21.5	20.7	7.4	-6.6	32.9	1.7	6.7	6.7	9.8	14	17.5	15.4	6.3	19
PEROXISOMAL_MEMBRANE	PEX3	23.2	-3.3	1.2	3.3	61.6	15	54	14.3	-9.6	15.3	-0.5	23.7	-3.6	4	9.9	19.5	11.9	21	6.9	-19.7
SARCOMERE	ACTA1	17	32.2	19	23.1	21.2	16.1	11.3	15.2	18.9	24.6	22.7	6.8	48	41.1	13.9	7.4	34.3	15.2	20.3	15.1
SARCOMERE	TNNC1	6.6	19.1	10.3	2.4	5.7	8.5	3.4	6	-3.7	-11.1	38.2	17.5	17.5	23.1	12.1	5.5	-35	16.2	0.7	14.5
SARCOMERE	MYOZ2	-7.5	-29.1	-12.9	-20.6	-4.9	-9.9	-5.9	-9.2	-12.2	-4.4	-21.2	-15.2	-36.8	-25.7	-1.1	0.1	1.7	-2.3	5.5	-22.9
SARCOMERE	TPM2	36.1	234.4	56.2	46	27.1	44.6	20.1	30.6	83.8	26.4	309.8	262	214.6	69.6	24.8	23.8	140.1	101.6	40	233.6
SARCOMERE	TNNI3	2.1	16.9	3.6	9.9	6.8	-3.8	1.6	-2	-0.8	1.5	-0.6	4.6	-14.9	8.6	5.9	7.3	-5.5	3	3	11.9
SARCOMERE	TTN	4.833333333	18.46666667	9.833333333	15.63333333	2.9	3.766666667	2.65	7.25	7.066666667	4.083333333	15.45	9.633333333	21.1	10.08333333	6.983333333	4.683333333	8.966666667	5.183333333	5.316666667	9.15
SARCOMERE	TPM1	95	109	111.7	111.3	72.1	76.3	79.8	71.5	87.8	58.8	104.6	131.6	118.2	232.8	96	66.5	98.9	63.7	37.7	97.5
SARCOMERE	TPM4	373.9	109.9	160.2	152.9	432.7	273.8	409.1	286.1	178.5	229.7	327.2	387.9	171.3	151	345.6	261	222.2	935.4	258.8	232.2
SARCOMERE	TPM3	262.8	237.8	314.075	220.8	242.35	276.675	233.15	200.2	286.725	231.35	515.225	286.875	377.55	348.125	245.425	210.95	238.225	171.85	193.2	430.375
SARCOMERE	TNNT2	44.4	184.3	148.7	91.5	60.6	114.7	71.9	71.7	169.9	232.8	238.5	57.1	81.1	80.3	142.6	135.4	168.7	152.2	249.7	50.1
SARCOMERE	DES	7.7	28.7	17.8	8.3	3.7	5.5	1.1	7	11.2	4.3	25.4	12.1	36.3	13.2	7.2	5.4	11.3	2.4	-1.9	15.5
SARCOMERE	NEB	21.9	36.9	13.1	14.1	12	15.3	16.5	29.6	12.2	14.7	15.8	23.8	0	2.3	28.1	17.5	26.4	43	38.8	23.4
SARCOMERE	ABRA	4.3	5.8	-1.3	16.3	-0.5	8.6	5.9	1.4	3.6	6.5	8.8	3.7	10.4	17.2	2.9	2.2	15	-2.7	7.8	1.6
SARCOMERE	MYOM1	85.7	172.7	198.7	192.3	57.9	145.2	76.9	76.1	79.6	86.8	202.2	282.2	450.8	654.8	91	121.1	151.8	66.2	64.9	404.8
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	B4GALT1	14.2	-10.6	3.6	4	4.7	4.6	9.5	2.1	8.3	2.2	31	50	43.8	33	32.6	4.7	21.6	118.5	7.5	25.8
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	IL2RB	-7.1	-11	-7.4	-3.1	-4.7	-11.1	-0.9	-5.5	6.1	-9.7	-6.6	4.9	-37.6	12.6	-10.2	1.6	-14.3	-6	-1.1	2.1
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	ENOX2	-0.5	4.4	-2.566666667	-0.2	-2.033333333	1.533333333	1.033333333	-0.366666667	3.766666667	6.866666667	2.433333333	9.466666667	10.96666667	0.133333333	-2.366666667	0.366666667	0.033333333	0	2.1	1.433333333
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	CD3E	-15.6	-27.5	-14.6	-25.8	-3.6	-5.5	-5.4	-6.5	-13.6	-16	5.5	0.5	-22	-14.4	4	-2.9	-3.7	-2.4	-16.8	-19.1
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	ATP6AP2	1630.7	797.7	958.6	998.5	2201.6	1509.2	2249	1516.7	813.3	1397.5	688.8	1113.2	674.9	1037.8	1749.3	1933.7	898.2	1840.3	1521.8	836.6
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	PKHD1	-0.5	-1.975	-1.7	-2.925	-0.425	0.375	-2.675	-2.6	-1.65	-0.475	0	-2.65	1.225	-8.525	-1.475	-0.275	-5.025	0.35	0.975	-6.1
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	SCUBE1	-2	-15.7	-1.7	-8	-3.9	-1.4	-1.7	-2.5	0.3	5.7	-7.3	-2.9	0.7	-8.7	2.9	-3.1	2.4	3	2.4	-7
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	STAB2	3.7	5.3	17.2	-8.1	-0.5	7.5	2.7	6.6	4.5	8.9	20	0.5	39.1	34	13.4	12	4.7	6.3	15.3	24.4
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	THY1	677.7666667	394.7333333	1255.1	350.9666667	871.6666667	995.7	764.2333333	580.7666667	449.4333333	677.2666667	165.8666667	310.0333333	198.1	222.7333333	607.9	927.5333333	432.9	825.0666667	878.9	122.7333333
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	TAS2R16	-3.3	-11	-4	-0.4	-0.6	-2.3	2.4	0.9	-3.8	-7	5.4	-14.2	21	24.1	1.4	4.3	-8.1	-0.5	-1.6	2.6
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	SLC2A4	-1.9	-34.4	-6.1	-10.6	-2.8	-1.6	-3.4	-4.2	-2.8	-8.9	-22.4	-23.9	-24.5	-20.3	-1.2	-5	-8.3	-6.3	-5	-11.3
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	CCR5	25.2	33.7	36.3	9.9	16.1	20	8.3	24.1	19.1	9.8	88.5	25.2	12.3	25.6	37.6	22.6	43.3	7.5	15.8	31.3
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	IL2RG	2.9	-7	0.3	13.9	4.7	3.6	5	9.8	-1.6	5.2	38.8	9.7	16.5	13.7	3.4	-1.4	22.6	5.8	-4	4.1
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	CD79A	1.4	8.633333333	7.133333333	-3.6	0.133333333	5.466666667	-0.233333333	2.266666667	6.1	0.933333333	1.966666667	-3.033333333	-4.6	11.76666667	0.6	2.933333333	4.9	-1.533333333	-2.1	4.4
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	CD24	226.3	84.1	86.6	59.3	254.2	109.7	254.5	213.1	106.6	117	56.7	137	80.5	51	196.2	205.5	79.1	184.7	191.5	56.1
EXTERNAL_SIDE_OF_PLASMA_MEMBRANE	CD28	10.6	7.7	12.9	10.2	5.7	11.2	6.4	6.6	17.3	15	9	13.2	59.4	23.6	6.4	4.3	14.1	7.9	10.7	9.8
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3C	1844.8	3511.6	4114.1	2363.1	1291.1	2558.3	2029.9	2010.9	4141.2	1809.9	2547.9	2428.9	2934.7	3245.2	2531.6	1437.5	3042.5	1080.2	3025	1260.6
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3D	299	402.7	376.3	204.7	209.8	331.8	209.8	193.4	288.5	195.5	459.8	301.1	309.1	404.5	269.1	214.5	174.4	199.1	241.2	455.9
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3A	253.6	343.3	255.6	508	349.2	247.4	376.8	356.6	342.5	728.4	369.6	613.4	566.8	603.4	788.3	818	736.9	598	598.9	394.7
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3B	4.6	-0.3	0.9	-1.7	-1.8	5.7	1.7	-4	5.1	8.5	13.3	-5.2	-32.6	-14.5	-1.5	12.5	-7.4	-1.7	-7.3	-1.6
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	COPS5	490.9	206.4	255.3	299.1	575	423.7	520	433.1	200.3	280.3	226	286.7	225.7	365.5	414.2	392	233.9	444.1	360.3	263
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3H	415.4	367.7	354.2	245.4	292.4	288.7	363.1	254.8	224.1	228.3	361.3	400.1	305.8	522.3	373.4	299.2	265.5	248	205.1	345.8
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3E	513	265.7	201.3	305.7	494.7	368.9	564.9	410.3	266.9	187.7	622.3	520.4	282.6	428	258	349.1	218.4	464	258.7	551.7
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3F	946.9	737.7	817.9	656.8	772.1	701.7	900.4	634.4	583	668.3	649.4	907.5	814.7	1140.6	633.1	570.6	458.8	717.9	530.5	780.2
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3I	155.2	120.1	138.8	110.7	261.5	176.1	226.5	201.9	142.1	113.9	195.2	204.6	197.9	193.4	199.1	158.3	175.9	221.6	221.4	223.7
EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	EIF3J	110.3	27.8	10.1	44.9	134.9	71	113.2	74.7	38.8	24.2	45.1	54.9	-3	38.1	63.6	76.5	35.8	101.5	41.9	75.9
VESICULAR_FRACTION	HSD3B2	1.3	2.9	6.6	18.1	1.8	6.9	5	2.5	4.9	2.6	4.2	-10.1	0.9	9.3	-1.6	-4	24.3	-0.7	7	-5.1
VESICULAR_FRACTION	ALS2	573.6	379.4	378.6	488.1	684.7	511.5	764	683	482.3	609.2	351.2	512.1	279	290.7	569.3	725.3	576.9	829.3	715	315.5
VESICULAR_FRACTION	CYP3A4	12.5	46.3	16.6	40.4	3	5.9	5.6	14.3	17.9	9.4	27.6	7.9	-0.9	17.1	-0.2	4.4	22.3	10.9	1.4	2.6
VESICULAR_FRACTION	CYP3A5	5.2	10.6	19.9	22.5	3.5	-0.5	2	1.2	-1.7	0.1	35.1	9.7	24.3	22.4	11.3	4.2	9.9	23.9	24.1	-7.4
VESICULAR_FRACTION	COPA	792.6	788.3	982.1	644.2	858.1	759.6	1166.9	954.6	784.2	739.6	732.2	671	505.5	629.3	735.9	732.4	706	1050.2	861.8	529.8
VESICULAR_FRACTION	HSD3B1	-4.4	-18.7	-3.1	-6.5	-1	-6.5	-2.1	-12.4	-10.9	-2.8	-12.5	-12.4	11.3	-11.6	-4.3	1.9	0.4	-2.8	6.4	-6.3
VESICULAR_FRACTION	SLC9A6	677.4	234.3	298	307.5	822.8	575.9	931.4	645.6	315.8	826.3	167.9	311.7	159.6	239.1	513	760.8	371.7	842.8	651	198.6
VESICULAR_FRACTION	CYP2C19	-4.3	14.6	0.3	1	0	-2.7	7.1	7.9	2	12.7	-5.8	2.7	14.1	19.9	0	4.6	5.4	-4.8	3.5	8.9
VESICULAR_FRACTION	PTGS1	19.96666667	17.06666667	21.93333333	14.86666667	15.66666667	20.4	16.13333333	7	7.566666667	8.933333333	41.7	26.1	20.26666667	33.1	18.96666667	9.233333333	27.13333333	9.5	1.566666667	27.9
VESICULAR_FRACTION	OAS3	48.9	39.4	19.7	27.8	23.1	12.5	20.2	22.4	22.1	15.2	31.9	36.7	27.8	30.7	31.4	17.4	34.2	13.8	38.5	22.8
VESICULAR_FRACTION	LTC4S	113.4	231.6	145.6	111.4	97.1	141.2	91.3	82.6	115.1	116.2	201.1	222.3	316.7	362.3	145.2	157.4	128.9	65.4	56.3	292.9
VESICULAR_FRACTION	COMT	220.0333333	390.2333333	236.7666667	168.6	138.7666667	136.2333333	146.8333333	166.6333333	225.6333333	115.9333333	181.5333333	201	178.4	354.0666667	146.9666667	106	164.6	168.0666667	142.8333333	263.4666667
VESICULAR_FRACTION	OAS2	5.6	12.025	4.15	-2.325	1.35	6.125	5.175	1.425	6.975	0.825	10.275	5.125	12.625	7.625	3.625	3.8	-0.2	3.975	-2.8	10.55
VESICULAR_FRACTION	LASS5	297.7	1096	554.9	775.1	222.1	399.8	192.5	405	620.5	338.6	1318.8	548.2	1212.6	983.4	351	273.5	599.5	202.6	296.7	948.1
VESICULAR_FRACTION	DCT	2.8	14	-0.2	3.4	0.6	2	6.3	2.2	8	7.4	1.4	0.4	-13.6	-1.5	-0.3	2.6	-19.4	3.7	-12.6	27.1
VESICULAR_FRACTION	APOB	-1.1	-10.2	-0.5	11.6	-0.4	-2	0.7	1.9	-4.9	2.6	-2.5	1	3.9	2.8	1.7	0.5	4.6	-2.9	-10	-0.2
VESICULAR_FRACTION	SLC35B1	299.9	266.8	375.7	202.4	361.6	268.2	364.8	235.9	259.8	254	194.1	215.5	181.6	284.2	266.9	197.9	184.6	186	197.6	192.4
VESICULAR_FRACTION	POMGNT1	961.2	1591	1627.3	1567.4	1050.1	1194.1	1020	1062.7	1313.8	1365.1	1567.9	1425.8	2066.8	1298.8	1402.6	1208	1530.8	1122	1264	1822.2
VESICULAR_FRACTION	CYP39A1	4.6	9.3	-2	10.5	1.5	3.8	5.9	3.7	7.2	12.6	17	7.4	22.4	10.6	-5.1	13.3	-7.4	9.8	16.4	9.9
VESICULAR_FRACTION	TMED2	210.2	91.1	65.9	128.4	260.8	187.2	276	154.9	70	97.9	136.7	165.2	90.2	134.1	195.3	195	104.5	210.5	127.9	176.4
VESICULAR_FRACTION	STX16	70.1	66.9	31.7	48	59.9	49.5	59.1	60.9	40.7	17.3	86.9	48.9	68	54.3	26.4	31	45.8	62.8	39.8	83.2
VESICULAR_FRACTION	FMO3	5.3	-13.1	-10.7	-18	2	-1.7	-0.9	3.9	-6	1.3	21.3	20.3	-18.5	-4.1	-1.5	-0.6	-3.4	-0.6	2.8	8.9
VESICULAR_FRACTION	TMED10	322.7	175.3	87.4	214.9	251.2	213.8	256.8	267.7	119	117.6	286.1	295.6	207.8	291	212.3	184.3	171	230.6	129.6	349.4
VESICULAR_FRACTION	HSD17B3	17.9	23.3	54.8	32.9	9.4	28.6	5.5	14	45.3	3.8	37.1	36.5	76.8	34.2	10.8	8.9	18.3	13.2	13.3	99.8
VESICULAR_FRACTION	ERO1L	99.2	68.9	105.9	112.3	147.5	102	162.7	102.5	76.1	130.1	100.1	129.4	91.1	96.1	188.1	139.3	95.2	163.7	98.1	63.1
VESICULAR_FRACTION	STS	306.3	465.7	482.5	472	472.4	428.6	486.8	451.1	457.2	723	216.2	269.7	255.1	192.3	597.5	535.5	703.7	535.3	477.5	157.9
VESICULAR_FRACTION	STX2	31	24.7	11.43333333	18.83333333	28.26666667	21.2	30	32.13333333	20.06666667	15	31	26.4	5.333333333	13	24.73333333	18.76666667	11.33333333	26.46666667	9.8	31.4
VESICULAR_FRACTION	CYP2C9	13.8	23.2	10.6	4.3	3.4	10.9	2.3	9.2	13	8.1	2.5	14.5	28.6	15.8	1.9	-3.6	12	-0.8	7.1	6.2
VESICULAR_FRACTION	DHRS9	17.06666667	17.43333333	18.16666667	19.33333333	16	10.86666667	21.2	15.23333333	3.166666667	4.066666667	-4.7	8.5	1.3	40.56666667	7.2	22.8	3.566666667	3.933333333	6.133333333	12.56666667
VESICULAR_FRACTION	IRS1	1.9	-12.7	-6.8	-0.3	14	6.6	23.5	8.5	-13.7	1.8	-21.1	9.7	-14.8	-10.2	-3.4	8.4	0	11.8	11.5	-29.5
VESICULAR_FRACTION	AADAC	-6.8	0.7	-0.8	-4.1	1.7	0	2.1	-1.3	1	-9.5	-15.5	7.1	6.1	1.6	-1.1	-2	19.1	1.4	1.2	-14
VESICULAR_FRACTION	MGST3	3607.1	2744.5	3712.8	2264.2	2805.5	2956.6	3288.8	2928.5	2638.3	3154.9	1832.9	2620.6	2191.4	3519.5	3147.5	3064.7	3051.9	2950.2	3253.5	2350
VESICULAR_FRACTION	CYP4A11	-5.4	-16	11.9	-12.6	1.2	1.4	9.1	1.5	2.8	4.3	-1.9	-8.8	-9.8	-6.9	5.4	11.2	9.2	3.5	-15	-8
VESICULAR_FRACTION	GBA2	144.2	247.2	290.1	110	152.5	171.5	103	163.4	186.9	101.4	136	117.2	110.9	106.3	120.1	123.6	142.8	102.7	120.3	112.6
VESICULAR_FRACTION	HSP90B1	878.7	434.6	330.6	487.6	869.5	807.6	892.6	836.9	323.3	806.4	498.5	843.2	472.2	504.6	1020.1	1069.8	570.2	1329.2	761.9	378.6
VESICULAR_FRACTION	VCP	238.1	312.9	275.3	158.3	202.1	266.6	201.8	163.6	292.2	108.4	319	222.1	205.4	249.8	199.3	147.5	164.6	184.4	221.5	273.9
VESICULAR_FRACTION	ATP2A2	715.725	220.925	382.625	306.15	856.725	587.575	924.525	647.225	332.875	578.975	180.925	333.525	173.8	260.075	499.25	640.725	344.225	822.95	656.1	217.175
VESICULAR_FRACTION	LASS1	571.5	1870.2	976.5	1302	474	813.1	471.1	922	996.2	576	1754.4	1517.4	2342.9	1782.2	985.9	691.8	1550.8	609.5	912.9	1717
VESICULAR_FRACTION	CYP2A6	5.5	19.1	-0.6	8	6.8	1.8	0.2	0.1	0.9	-4.4	-2.7	13.2	-9.8	9.3	5.4	0.3	-1.7	2.8	-11.2	7.5
VESICULAR_FRACTION	STEAP2	467	212.4	217	178.9	432.1	323.7	523	429.2	253.2	272.1	66.9	153.3	134.9	148.6	197.4	349.5	177.7	649.8	410.9	106.2
VESICULAR_FRACTION	RDH16	5.7	46	17.5	29.4	4.5	11.6	6.8	10.2	22	12.5	18.4	25.9	40.4	15.5	13.7	4.8	32.6	8.7	35.6	23.3
